pair_id,sample_role,tic_id,target_name,sector_or_product,event_time_btjd,depth_ppm,local_snr,duration_hours,fwhm_hours,ingress_duration_hours,egress_duration_hours,egress_ingress_ratio,skewness,kurtosis,delta_chi2_asym,n_points_window,edge_event,single_point_like,detector_version,n_lc_points
12,control,444335503,TIC 444335503,TIC 444335503,2873.330598165354,15480.220317840576,13.930446727432518,1.1500137607545184,1.1468934619770152,0.5444509642802586,0.6055627964742598,1.1122448782413095,-3.2747707784812894,10.94079813629488,-7.919090060110648,4319,False,False,phase3_v1,107878
13,control,380884414,TIC 380884414,TIC 380884414,2453.270218232855,1601.8152236938477,3.821687680829437,0.10000652481903671,0.05283762214821763,0.0333355082620983,0.06667101655693841,2.0000000009821903,0.11647017116374243,0.21554839074843235,2.2598828869977297,719,False,False,phase3_v1,13075
14,target,436544292,66 Psc,TIC 436544292,1765.7706016900424,1241.2071228027344,3.8260952261892176,0.06666710714671353,0.03378960589907365,0.03333355357062828,0.03333355357608525,1.000000000163708,0.06013956037108126,0.37468689806942024,0.07144083784066879,671,False,False,phase3_v1,13041
14,control,57920096,TIC 57920096,TIC 57920096,1778.2353017854798,953.67431640625,4.008860383218991,0.06666559838231478,0.030704118524226942,0.03333279359503649,0.03333280478727829,1.000000335772691,0.16312025994278068,0.7913128503651774,-9.800917909495297,690,False,False,phase3_v1,13030
14,control,57920096,TIC 57920096,TIC 57920096,1778.8283471143623,888.7052536010742,4.515786809068717,0.06666544190920831,0.04211581926938379,0.03333271536939719,0.03333272653981112,1.0000003351186306,0.21350135458956385,1.3988162360618261,-3.745894110231802,713,False,False,phase3_v1,13030
14,control,57920096,TIC 57920096,TIC 57920096,1767.5340103163828,852.1974086761475,3.925720184659727,0.06666650364968518,0.03655813434488664,0.03333325182211411,0.033333251827571075,1.0000000001637095,0.13346216391358112,0.7806245248660231,-17.23450836607401,720,False,False,phase3_v1,13030
15,target,435680540,HR 333,TIC 435680540,1791.3812764486672,822.0672607421875,2.8146978985480184,0.1000021203471988,0.06331082631913887,0.03333404011937091,0.06666808022782789,1.9999999996725888,-0.09092572392802961,-0.0018904200080140932,-1.104204564667839,522,False,False,phase3_v1,15135
15,target,435680540,HR 333,TIC 435680540,1791.6507266677359,724.3752479553223,2.790022532307373,0.06666808023874182,0.054701774182831286,0.03333404011937091,0.03333404011937091,1.0,0.11018343873914244,0.16545162645074685,0.726124427998684,552,False,False,phase3_v1,15135
15,control,67786245,TIC 67786245,TIC 67786245,2456.040448960059,941.2765502929688,4.31237168973862,0.06667297088279156,0.03333211911376566,0.033336484753817786,0.033336486128973775,1.0000000412507797,-0.2639357626152151,0.6102706500094044,0.17407386176046202,719,False,False,phase3_v1,13077
15,control,67786245,TIC 67786245,TIC 67786245,2456.3224200383424,939.100980758667,4.3499546299359375,0.06667297088279156,0.03325507869521971,0.033336484753817786,0.033336486128973775,1.0000000412507797,-0.4395924292507858,0.8043026814227971,0.09046252399525656,540,False,False,phase3_v1,13077
15,control,67786245,TIC 67786245,TIC 67786245,2447.9340989332854,927.0906448364258,4.4415873297624735,0.06667355746321846,0.03857267120110919,0.03333677881892072,0.03333677864429774,0.999999994761852,0.1531061367435232,2.0387477489403976,2.5364242033142546,533,True,False,phase3_v1,13077
15,control,67786245,TIC 67786245,TIC 67786245,2450.7163237339178,921.9050407409668,4.289617013496915,0.06667325519083533,0.05599233722750796,0.0333366272461717,0.03333662794466363,1.0000000209526874,-0.12664515144456842,0.7546290644646572,-20.294384748459834,719,False,False,phase3_v1,13077
15,control,67786245,TIC 67786245,TIC 67786245,2466.240035937108,910.9973907470703,3.9680203109469905,0.06667285493313102,0.03455396277058753,0.03333642747747945,0.033336427455651574,0.9999999993452245,-0.07444488698514379,0.0876242589545857,0.3716236059374296,719,False,False,phase3_v1,13077
15,control,67786245,TIC 67786245,TIC 67786245,2453.713838107405,909.268856048584,3.8038286638874155,0.06667308408214012,0.03751757744248607,0.033336542051984,0.033336542030156124,0.9999999993452269,-0.20588969750546532,0.18708289666788458,0.9038348380743173,711,False,False,phase3_v1,13077
16,control,346923890,TIC 346923890,TIC 346923890,2465.1549634727444,1451.3134956359863,4.26354504218474,0.011111821171652991,0.0054853896181157324,0.005555910574912559,0.005555910596740432,1.000000003928766,0.389836573084747,1.2871194508426376,0.4310741603731003,4312,False,False,phase3_v1,75071
16,control,346923890,TIC 346923890,TIC 346923890,2463.1814546586497,1447.3795890808105,4.039126784801519,0.011111865875136573,0.004803813088074094,0.0055559329375682864,0.0055559329375682864,1.0,0.21271041297838175,0.7106213610814764,-3.4461468611461896,4309,False,False,phase3_v1,75071
17,control,368454136,TIC 368454136,TIC 368454136,1967.0548203298804,1262.0389461517334,2.7427175140729187,0.06666566468993551,0.046582064516769606,0.033332832344967755,0.033332832344967755,1.0,0.17457363022344735,-0.33341258835358456,18.24383751440172,704,False,False,phase3_v1,18206
18,control,303241443,TIC 303241443,TIC 303241443,2866.8769173289497,1706.6597938537598,3.3018796231994103,0.09999855764544918,0.06689206347436993,0.0666656976500235,0.03333285999542568,0.5000001675586444,-0.004107793176535398,-0.04293172368346854,1.8840021398568751,598,False,False,phase3_v1,17987
18,control,303241443,TIC 303241443,TIC 303241443,2867.242189679869,1646.4591026306152,3.9973092145509526,0.09999855764544918,0.06503464981869911,0.0666656976500235,0.03333285999542568,0.5000001675586444,-0.15736556836466714,0.5524768462846241,-5.294171429728863,565,False,False,phase3_v1,17987
18,control,303241443,TIC 303241443,TIC 303241443,2860.289501984354,1325.1900672912598,3.702704458134109,0.06666615580616053,0.03031496738185524,0.033333083491015714,0.03333307231514482,0.9999996647213601,-0.01379674763482283,1.3505684384122603,6.286982432653986,571,False,False,phase3_v1,17987
18,control,303241443,TIC 303241443,TIC 303241443,2859.7714500870666,1318.9911842346191,3.636006337748496,0.06666622289412771,0.02076767135076807,0.03333310585367144,0.03333311704045627,1.0000003356058353,0.1367111641543451,1.4686610892795207,-39.94921962044623,720,False,False,phase3_v1,17987
19,target,229142326,HD 10939,TIC 229142326,1379.593257079384,482.6784133911133,4.3626407110554855,0.06666636087902589,0.04324311560958449,0.033333180439512944,0.033333180439512944,1.0,0.03329108140758309,0.4826736752404557,2.5797648447299935,713,False,False,phase3_v1,18295
19,target,229142326,HD 10939,TIC 229142326,1375.5029901267524,463.12808990478516,4.043821914454587,0.06666662349016406,0.02925248220344656,0.033333314528135816,0.03333330896202824,0.9999998330166785,-0.17403803650434313,0.1926279875220942,0.04351570053461273,708,False,False,phase3_v1,18295
19,target,229142326,HD 10939,TIC 229142326,1372.4807652364882,422.6863384246826,3.729552608832963,0.06666683023286168,0.040602427940029884,0.03333341512188781,0.033333415110973874,0.9999999996725827,0.07112835892917298,0.21234178518787594,-31.741377330849332,714,False,False,phase3_v1,18295
19,control,352180433,TIC 352180433,TIC 352180433,1771.8961859471196,384.92679595947266,4.551579231661287,0.06666640306684712,0.028189602475322317,0.033333207124087494,0.03333319594275963,0.999999664558894,-0.18302030860002394,0.42009174166318886,0.5914566613555508,719,False,False,phase3_v1,13088
19,control,352180433,TIC 352180433,TIC 352180433,1768.4642469147182,367.4626350402832,3.4181960807013643,0.06666673831023218,0.035575804378822795,0.033333363564452156,0.03333337474578002,1.0000003354395317,-0.23307832358838676,0.12193738357724015,-0.5989123672947017,694,False,False,phase3_v1,13088
22,target,63790159,gam Tri,TIC 63790159,1791.0551221097687,1286.625862121582,4.616219890317623,0.06666708555349032,0.0317989793002198,0.03333354278220213,0.033333542771288194,0.999999999672584,0.37317363227151445,0.6590562555111843,-2.7835493075116347,435,True,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1790.6703970779874,1274.10888671875,5.242877990753345,0.06666708555349032,0.0314896220479568,0.03333354278220213,0.033333542771288194,0.999999999672584,-0.5392243233457122,0.6904993182676913,-46.54513983582416,311,True,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1804.4925162723787,1134.932041168213,10.176686649123495,0.06666552098613465,0.03287738745348179,0.03333276048215339,0.03333276050398126,1.0000000006548475,-1.2037744112643396,6.6478079896738205,-5.21331727103825,709,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1805.0091735876474,1071.6915130615234,6.985797151721878,0.066665398018813,0.05697364330808341,0.033332704591884976,0.03333269342692802,0.9999996650449732,-0.7022069516355502,2.1476598585568105,10.576202919917591,701,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1805.331389573337,1038.7897491455078,6.957694558246878,0.066665398018813,0.055224508098035585,0.033332704591884976,0.03333269342692802,0.9999996650449732,-0.6771442485303562,2.1238364753901395,-1.1417392767529009,704,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1792.671793898932,1005.9475898742676,10.292387475304247,0.06666671677157865,0.025714612780575408,0.033333352803310845,0.033333363968267804,1.0000003349485131,-1.167458074188983,8.106962835104875,-3.199043292346687,711,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1791.6537361716448,1005.3515434265137,6.1795956763127275,0.06666690677229781,0.04234198718586413,0.033333453386148904,0.033333453386148904,1.0,1.4210334325861578,3.571752143481141,13.355962274499916,551,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1805.7188817022732,645.1010704040527,4.87968816164117,0.06666527508423314,0.03525570650890586,0.033332637536659604,0.03333263754757354,1.000000000327425,-0.46928530826456405,1.331250648425157,-23.512785677521833,711,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1806.0480413848861,640.2730941772461,5.3040847278898875,0.06666527508423314,0.034991850625374354,0.033332637536659604,0.03333263754757354,1.000000000327425,-0.5168262145763645,1.885261353072491,0.7438713321428168,717,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1807.7410571224584,588.7746810913086,4.222192472819904,0.06666501802828861,0.026983027028109063,0.033332503437122796,0.03333251459116582,1.000000334629622,0.0517876681594702,0.7814921391725398,3.77232211674243,693,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1807.4466200450972,571.2807178497314,5.082277267455524,0.06666501802828861,0.02618129404982028,0.033332503437122796,0.03333251459116582,1.000000334629622,-0.32793344934431623,1.3310996449844854,5.83261169919615,718,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1811.0423519048697,539.7200584411621,4.921445469025439,0.13332905262359418,0.08659348465516814,0.06666452627905528,0.0666645263445389,1.0000000009822858,-0.4983987947712882,1.3832378550945617,3.003213965882651,721,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1811.4117845836333,530.0641059875488,4.62827648458747,0.13332905262359418,0.0854692014727334,0.06666452627905528,0.0666645263445389,1.0000000009822858,-0.49246557780518063,0.7857740872767698,-102.55304077602136,721,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1809.7785014459425,473.2012748718262,3.8887306750070367,0.06666468274124782,0.03885695092321839,0.03333233578814543,0.03333234695310239,1.000000334958733,-0.2709814917949535,0.9469727830712356,-23.035994851307237,715,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1806.9285770108106,472.4264144897461,4.287100047803924,0.06666509625392791,0.02872091739664029,0.03333254812423547,0.03333254812969244,1.0000000001637128,-0.18015275838196818,0.7491819541413043,9.714425912778438,720,False,False,phase3_v1,14756
22,target,63790159,gam Tri,TIC 63790159,1810.0826591269822,470.4594612121582,3.9685095524031055,0.06666468274124782,0.038631806728517404,0.03333233578814543,0.03333234695310239,1.000000334958733,-0.28364604586063813,0.929460005616964,4.706649603228698,716,False,False,phase3_v1,14756
22,control,234309613,TIC 234309613,TIC 234309613,1348.3380001753526,484.6453666687012,4.4769668288197515,0.06666680763009936,0.046882460794222425,0.03333340380413574,0.033333403825963615,1.0000000006548349,-0.139507366495239,0.9731907548011689,-5.164101139430613,313,False,False,phase3_v1,18270
22,control,234309613,TIC 234309613,TIC 234309613,1343.9657622168036,421.5836524963379,6.535168687367065,0.06666700317509822,0.03780600717254856,0.03333349880449532,0.033333504370602896,1.0000001669823984,-0.4053896224989079,1.7690108717059116,-8.49256498695911,702,False,True,phase3_v1,18270
22,control,234309613,TIC 234309613,TIC 234309613,1347.6699430554997,415.8914089202881,4.618507629291407,0.06666684115771204,0.027325418222972075,0.03333342058431299,0.03333342057339905,0.9999999996725828,-0.5522957939982479,1.1952048280629013,-4.315177698602952,534,False,False,phase3_v1,18270
22,control,234309613,TIC 234309613,TIC 234309613,1351.1713362899814,250.39911270141602,2.9302333821728817,0.06666665116790682,0.03867320366043714,0.03333332558941038,0.03333332557849644,0.9999999996725818,0.04617569780905313,0.09514252669040735,5.4591667038587275,709,False,False,phase3_v1,18270
23,target,118301927,HD 14082B,TIC 118301927,1791.3788763981956,24380.207061767578,5.79524228732157,7.400017821935762,5.017025498351359,6.33334920244306,1.0666686194927024,0.1684209389687908,-1.2121119379200649,1.436763478430512,9.104879934457927,520,False,False,phase3_v1,14725
24,control,440042075,TIC 440042075,TIC 440042075,1772.5277145239506,1606.2259674072266,5.469809505379262,0.06666670477716252,0.024206740661611548,0.03333335238858126,0.03333335238858126,1.0,-0.14587057932267608,1.6770962385765618,-0.9398490154246701,609,False,False,phase3_v1,13096
24,control,440042075,TIC 440042075,TIC 440042075,1772.8124368866502,1605.987548828125,5.356168294529143,0.06666670477716252,0.02420314755909203,0.03333335238858126,0.03333335238858126,1.0,-0.217410907724682,1.9133665529430344,-2.187806551101289,405,False,False,phase3_v1,13096
24,control,440042075,TIC 440042075,TIC 440042075,1786.0359559026315,1394.2718505859375,4.31202182172083,0.09999831378445379,0.053947396108924295,0.06666554251933121,0.033332771265122574,0.5000000000818559,-0.13022848709275014,0.816409641683725,3.6214807121752983,709,False,False,phase3_v1,13096
24,control,440042075,TIC 440042075,TIC 440042075,1769.1874280968952,1280.1289558410645,4.154894031630241,0.06666698417939187,0.03112121894264419,0.033333486499032006,0.03333349768035987,1.0000003354382945,0.3589784740748519,1.4205590681775622,1.624624144642894,704,False,False,phase3_v1,13096
24,control,440042075,TIC 440042075,TIC 440042075,1768.054088493521,1261.3534927368164,3.4468904738091544,0.06666709593810083,0.044089237051593955,0.03333355355425738,0.03333354238384345,0.9999996648897961,0.2944525546199165,0.797020311815182,-14.478511232966184,709,False,False,phase3_v1,13096
25,target,91529289,phi For,TIC 91529289,1387.8190765369666,636.9352340698242,5.253358787002111,0.06666788026814174,0.03600586892753199,0.03333393454340694,0.033333945724734804,1.0000003354337859,-0.22724223282357733,0.8549279685536639,-11.426509796250457,709,False,False,phase3_v1,12894
26,target,372121208,HD 15407,TIC 372121208,2895.493588444462,2902.120351791382,2.271135396510075,0.011111150608485332,0.005389981110056397,0.005555575309699634,0.005555575298785698,0.9999999980354984,0.35963523175518325,-0.9144156490997668,-371.33500802563174,4316,False,False,phase3_v1,116956
26,control,417236897,TIC 417236897,TIC 417236897,1965.503266277209,1652.7175903320312,5.375763086739589,0.06666541880986188,0.03731738371789106,0.033332709394017,0.033332709415844874,1.0000000006548484,-0.06754385047408172,1.0981535863124954,-0.03250111465820282,705,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1965.8254823841287,1632.9288482666016,5.3529399903304755,0.06666541880986188,0.03687056565468083,0.033332709394017,0.033332709415844874,1.0000000006548484,-0.06141436976376523,1.2391969191394194,-16.87486144557829,701,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1966.2240860970317,1610.398292541504,5.218611494713244,0.06666541880986188,0.036361839056553436,0.033332709394017,0.033332709415844874,1.0000000006548484,-0.04114393905664242,1.2914112395386343,-11.8234378712732,701,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1966.871296732584,1270.204782485962,4.099168780785964,0.09999829588014109,0.05578826246892277,0.03333276529519935,0.06666553058494173,1.999999999836288,-0.1981083944202454,0.616870785638957,0.9047263580974914,700,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1967.1629583688007,1267.7311897277832,4.236782032872918,0.09999829588014109,0.05567962058375997,0.03333276529519935,0.06666553058494173,1.999999999836288,-0.19995026916651226,0.7475556061442172,-7.091036774491613,697,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1967.6810053351323,1192.2717094421387,3.8394532332983307,0.06666559205223166,0.036754964694409864,0.03333279881735507,0.03333279323487659,0.99999983252296,-0.18365988380543183,0.46254903090537125,3.782080485495726,701,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1966.5810240828912,1140.0580406188965,3.8407218685647027,0.06666550823319994,0.03432550545949198,0.03333275411387149,0.033332754119328456,1.000000000163712,-0.19516859529163916,0.4991157847638248,1.726771503233067,697,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1964.3185675047396,1126.5575885772705,4.2149818480698915,0.06666530702932505,0.04404267677455209,0.033332653514662525,0.033332653514662525,1.0,-0.20543865887117815,0.7272190901789646,1.3346707613250146,708,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1963.1672027585653,997.6625442504883,4.13388001908431,0.09999787680135341,0.055598677090529236,0.033332625574985286,0.06666525122636813,2.0000000022919755,-0.16220765480861032,0.6945609314760581,2.7651454126548742,711,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1963.5158064252753,989.1390800476074,4.156395898074303,0.09999787680135341,0.05519874945093761,0.033332625574985286,0.06666525122636813,2.0000000022919755,-0.26443351132952264,0.7653912187471388,2.7646407004875755,707,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1971.5073462000037,942.230224609375,4.633789624426778,0.06666584911363316,0.03727332136804762,0.03333292736169824,0.03333292175193492,0.9999998317050507,0.08192165501582199,1.61150295017128,-3.189462739746432,711,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1975.5489685511957,927.0012378692627,4.283388132609125,0.06666604465863202,0.03222709792134992,0.03333302233477298,0.03333302232385904,0.9999999996725788,0.26175179523203956,1.0348592508878776,-66.2163766701699,714,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1962.5727712696146,900.7751941680908,3.6666336699964193,0.06666519530881487,0.03393556347145932,0.03333259765713592,0.03333259765167895,0.9999999998362873,-0.08263241191321669,0.32010721719341584,1.0753718505882262,714,False,False,phase3_v1,18197
26,control,417236897,TIC 417236897,TIC 417236897,1974.7475874146937,799.6261119842529,3.815572753007912,0.06666599997151934,0.03634006453103211,0.033332999983031186,0.033332999988488154,1.0000000001637106,0.232306951089478,0.9963295725386523,-2.345360924559145,710,False,False,phase3_v1,18197
27,target,436840249,33 Ari,TIC 436840249,1804.4927638272802,3491.044044494629,9.000894003769465,0.06666578920703614,0.03767599147249712,0.033332894592604134,0.03333289461443201,1.0000000006548448,-0.92032611824023,6.335822241588813,1.2047646918443888,714,False,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1804.8247037405329,3418.5051918029785,8.101375608012809,0.06666566625062842,0.03877801264752634,0.03333283873507753,0.03333282751555089,0.9999996634092064,-0.8101994347058414,5.778166267504821,-10.133300687439373,716,False,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1805.0816444276834,3322.5417137145996,8.272417690979944,0.06666566625062842,0.0376894453438581,0.03333283873507753,0.03333282751555089,0.9999996634092064,-0.4252033910594645,5.074130169820403,-1.2814530315539514,713,False,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1809.3579461749168,2964.6754264831543,7.999164493468377,0.09999749913549749,0.059503284572201665,0.0666649956983747,0.033332503437122796,0.5000000838211327,-0.9461670836278905,4.444905304052233,-57.55326583424301,709,False,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1809.6148841030276,2839.7440910339355,7.335029274992793,0.09999749913549749,0.05715525838058966,0.0666649956983747,0.033332503437122796,0.5000000838211327,-0.6806855395970032,3.1308901299112666,0.37022010213013345,711,False,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1791.3872609447012,2707.7198028564453,5.032150800049723,0.06666732024677913,0.03969050476553093,0.03333365452999715,0.03333366571678198,1.000000335600311,0.4277734151746038,1.2061861185433465,0.5795005147376742,499,False,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1791.6580967998948,2532.2437286376953,7.795175578238213,0.06666732024677913,0.037118327994903666,0.03333365452999715,0.03333366571678198,1.000000335600311,-0.7605330786011834,4.510114013941513,-71.62121531338039,553,False,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1790.6705859577041,2270.4005241394043,1.3502221735980129,,,,0.43333923022510135,,0.1714099497886971,-1.2428593527356628,3.0834394316020877,301,True,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1799.0428147005623,1730.6208610534668,6.152635627207962,0.06666611325272243,0.0322749791557726,0.03333305104388273,0.03333306220883969,1.0000003349515454,-0.13952031101082657,2.333391855260503,-2.9232401674822768,713,False,False,phase3_v1,14739
27,target,436840249,33 Ari,TIC 436840249,1794.8775544689288,1535.8328819274902,3.91344368372741,0.066666672079009,0.036935909984094906,0.03333334164926782,0.03333333042974118,0.9999996634142847,-0.03015980157184418,0.7200585123740422,-49.65725440557867,712,False,False,phase3_v1,14739
27,control,331940649,TIC 331940649,TIC 331940649,1894.8692781314146,2730.7868003845215,3.946085320574666,0.06666515134747897,0.032637969799907296,0.03333258125348948,0.03333257009398949,0.9999996652074465,0.14466865417675548,0.2963763460747364,-51.89526653123414,717,False,False,phase3_v1,18647
